pid,event,time,time2,num_birthdate,num_imr_birth,fac_sex,fac_civ,fac_ses_50,fac_birthplace,fac_region
795001234,0,66.734,76.823,1795.6672621614407,13.0859375,male,widow,farmer,parish,rural
795001234,1,76.823,80.656,1795.6672621614407,13.0859375,male,widow,farmer,parish,rural
795001235,1,64.325,67.399,1795.6754758824616,13.0859375,female,married,farmer,parish,rural
795001238,0,64.286,84.286,1795.7138065805595,11.14369501,male,widow,lower,remote,rural
795001239,0,64.281,66.769,1795.7192823945734,13.0859375,female,married,lower,parish,rural
795001239,1,66.769,68.99,1795.7192823945734,13.0859375,female,married,lower,parish,rural
795001241,0,64.231,75.837,1795.7685647206993,10.02710027,female,married,unknown,remote,rural
795001241,0,75.837,84.231,1795.7685647206993,10.02710027,female,widow,unknown,remote,rural
795001243,1,64.177,71.648,1795.823322860839,10.02710027,male,widow,unknown,remote,rural
795001244,1,64.144,74.003,1795.856177744923,13.0859375,female,widow,unknown,parish,rural
795001253,0,64.938,66.194,1795.0621847128962,23.53723404,male,married,lower,remote,rural
795001253,1,66.194,72.508,1795.0621847128962,23.53723404,male,widow,lower,remote,rural
795001260,0,64.765,84.765,1795.2346728543364,17.75700935,female,widow,unknown,parish,rural
795001263,0,64.719,68.732,1795.2812172734552,25.377643499999998,female,married,farmer,remote,rural
795001263,1,68.732,75.208,1795.2812172734552,25.377643499999998,female,widow,farmer,remote,rural
795001264,1,64.719,68.015,1795.2812172734552,17.75700935,male,married,lower,parish,rural
795001278,0,64.234,66.449,1795.7658268136922,17.75700935,female,married,unknown,parish,rural
795001278,0,66.449,84.234,1795.7658268136922,17.75700935,female,widow,unknown,parish,rural
795001284,0,64.511,71.197,1795.4892982059864,11.80274859,male,married,farmer,remote,rural
795001284,1,71.197,71.514,1795.4892982059864,11.80274859,male,widow,farmer,remote,rural
795001288,1,64.995,74.616,1795.0046886657494,16.93548387,male,married,farmer,parish,industry
795001290,1,64.787,79.862,1795.2127695982806,16.93548387,female,married,lower,region,rural
795001300,0,64.409,84.409,1795.590600765245,16.93548387,male,married,lower,parish,industry
795001311,0,64.949,66.438,1795.0512330848683,14.23357664,female,married,farmer,parish,industry
795001311,1,66.438,74.939,1795.0512330848683,14.23357664,female,married,farmer,parish,industry
795001316,0,64.839,65.422,1795.1607493651477,14.23357664,female,married,lower,parish,industry
795001316,1,65.422,83.271,1795.1607493651477,14.23357664,female,widow,lower,parish,industry
795001318,0,64.823,64.891,1795.1771768071897,14.23357664,male,married,farmer,parish,industry
795001318,0,64.891,76.311,1795.1771768071897,14.23357664,male,widow,farmer,parish,industry
795001318,1,76.311,82.619,1795.1771768071897,14.23357664,male,married,farmer,parish,industry
795001319,1,64.817,72.464,1795.1826526212037,14.23357664,male,widow,lower,parish,industry
795001320,1,64.782,83.213,1795.2182454122944,14.23357664,male,married,lower,parish,industry
795001322,1,64.763,83.941,1795.2374107613434,14.23357664,male,married,lower,parish,industry
795001325,0,64.73,66.219,1795.2702656454273,14.23357664,female,married,unknown,parish,industry
795001325,1,66.219,74.438,1795.2702656454273,14.23357664,female,married,unknown,parish,industry
795001328,1,64.631,66.203,1795.3688302976789,14.23357664,male,married,farmer,parish,industry
795001329,0,64.604,66.093,1795.3962093677487,14.23357664,male,married,lower,parish,industry
795001329,0,66.093,78.633,1795.3962093677487,14.23357664,male,married,lower,parish,industry
795001329,1,78.633,80.883,1795.3962093677487,14.23357664,male,widow,lower,parish,industry
795001330,0,64.596,84.596,1795.4044230887698,14.23357664,female,widow,unknown,parish,industry
795001331,0,64.437,74.559,1795.5632216951751,9.856915739,male,married,lower,remote,industry
795001331,1,74.559,78.195,1795.5632216951751,9.856915739,male,widow,lower,remote,industry
795001334,0,64.346,76.837,1795.6535726264058,14.23357664,female,unmarried,lower,parish,industry
795001334,1,76.837,79.262,1795.6535726264058,14.23357664,female,unmarried,lower,parish,industry
795001335,0,64.346,64.669,1795.6535726264058,14.23357664,male,married,farmer,parish,industry
795001335,0,64.669,84.346,1795.6535726264058,14.23357664,male,widow,farmer,parish,industry
795001336,0,64.292,70.947,1795.7083307665455,14.23357664,female,widow,unknown,region,rural
795001336,1,70.947,77.02,1795.7083307665455,14.23357664,female,widow,unknown,parish,industry
795001341,0,64.231,72.875,1795.7685647206993,14.23357664,male,married,unknown,parish,industry
795001341,1,72.875,80.722,1795.7685647206993,14.23357664,male,widow,unknown,parish,industry
795001345,0,64.144,65.633,1795.856177744923,14.23357664,male,unmarried,lower,parish,industry
795001345,0,65.633,76.634,1795.856177744923,14.23357664,male,unmarried,lower,parish,industry
795001345,0,76.634,84.144,1795.856177744923,14.23357664,male,unmarried,lower,parish,industry
795001348,0,64.053,65.543,1795.9465286761535,14.23357664,female,married,unknown,parish,industry
795001348,1,65.543,69.072,1795.9465286761535,14.23357664,female,married,unknown,parish,industry
795001367,1,64.982,81.078,1795.0183782007844,12.7090301,male,married,lower,region,rural
795001369,0,64.96,66.449,1795.0402814568404,12.7090301,female,widow,unknown,region,rural
795001369,1,66.449,78.77,1795.0402814568404,12.7090301,female,widow,unknown,region,rural
795001370,0,64.924,68.639,1795.075874247931,11.80274859,male,married,unknown,remote,rural
795001375,0,64.793,72.226,1795.2072937842665,12.7090301,male,married,lower,parish,rural
795001375,1,72.226,82.534,1795.2072937842665,12.7090301,male,widow,lower,parish,rural
795001376,0,64.724,81.382,1795.2757414594414,12.7090301,female,married,lower,parish,rural
795001376,0,81.382,84.724,1795.2757414594414,12.7090301,female,widow,lower,parish,rural
795001378,1,64.645,68.133,1795.355140762644,12.7090301,female,unmarried,farmer,region,industry
795001380,1,64.519,65.488,1795.4810844849653,12.7090301,male,married,unknown,parish,rural
795001385,1,64.22,67.309,1795.7795163487272,12.7090301,male,married,lower,region,rural
795001388,1,64.073,65.562,1795.9273633271046,17.7184466,male,widow,farmer,parish,industry
795001389,1,64.034,65.329,1795.9656940252023,12.7090301,female,married,farmer,parish,rural
795001391,1,64.026,65.515,1795.9739077462234,17.7184466,male,married,farmer,parish,industry
795001395,0,64.998,69.488,1795.0019507587424,14.081145580000001,female,unmarried,lower,remote,industry
795001395,1,70.487,82.488,1795.0019507587424,14.081145580000001,female,widow,lower,remote,industry
795001397,0,64.763,69.253,1795.2374107613434,17.7184466,male,widow,middle,parish,industry
795001397,1,70.252,79.076,1795.2374107613434,17.7184466,male,widow,middle,parish,industry
795001401,0,64.579,64.984,1795.4208505308118,11.971830989999999,male,unmarried,lower,region,industry
795001401,0,64.984,69.069,1795.4208505308118,11.971830989999999,male,married,lower,region,industry
795001401,1,70.069,81.069,1795.4208505308118,11.971830989999999,male,married,lower,region,industry
795001404,0,64.344,64.346,1795.6563105334128,17.7184466,male,married,lower,parish,industry
795001404,0,64.346,68.834,1795.6563105334128,17.7184466,male,widow,lower,parish,industry
795001404,1,69.833,77.581,1795.6563105334128,17.7184466,male,unmarried,lower,parish,industry
795001406,0,64.259,68.749,1795.7411856506294,9.108716944,male,unmarried,lower,remote,industry
795001406,0,69.45,76.363,1795.7411856506294,9.108716944,male,married,lower,remote,industry
795001406,1,76.363,76.65,1795.7411856506294,9.108716944,male,widow,lower,remote,industry
795001409,0,64.026,68.516,1795.9739077462234,17.7184466,female,married,farmer,parish,industry
795001409,0,69.515,81.165,1795.9739077462234,17.7184466,female,married,farmer,parish,industry
795001409,1,81.165,82.66,1795.9739077462234,17.7184466,female,widow,farmer,parish,industry
795001425,0,64.749,66.238,1795.2511002963784,12.41830065,female,unmarried,unknown,parish,rural
795001434,0,64.387,65.877,1795.612504021301,12.41830065,female,widow,unknown,parish,rural
795001434,1,65.877,75.58,1795.612504021301,12.41830065,female,widow,unknown,parish,rural
795001438,0,64.305,65.513,1795.6946412315106,11.14369501,female,married,lower,remote,rural
795001438,1,65.513,77.127,1795.6946412315106,11.14369501,female,widow,lower,remote,rural
795001443,0,64.119,66.17,1795.8808189079857,12.41830065,male,married,lower,parish,rural
795001443,1,66.17,74.726,1795.8808189079857,12.41830065,male,widow,lower,parish,rural
795001444,1,64.1,71.503,1795.8999842570347,12.7090301,female,widow,unknown,region,rural
795001448,1,64.04,65.89,1795.9602182111885,13.0859375,female,married,unknown,region,rural
795001449,0,64.018,65.97,1795.9821214672443,12.41830065,female,married,unknown,parish,rural
795001449,1,65.97,78.145,1795.9821214672443,12.41830065,female,widow,unknown,parish,rural
796000630,1,63.876,71.364,1796.1244926316078,11.971830989999999,male,widow,unknown,region,rural
796000642,0,63.722,71.03,1796.277815423999,12.7090301,male,married,lower,region,town
796000642,1,71.03,83.679,1796.277815423999,12.7090301,male,widow,lower,region,town
796000646,1,63.509,78.529,1796.491372170544,23.241590210000002,female,unmarried,lower,remote,town
796000656,1,64.138,81.256,1796.3517389131878,12.7090301,female,widow,unknown,region,town
796000658,0,63.646,83.646,1796.3544768201948,21.295279909999998,female,widow,middle,parish,town
796000668,1,63.569,65.179,1796.4311382163905,11.80274859,male,widow,farmer,remote,rural
796000676,1,63.476,65.964,1796.524227054628,6.103286385,male,unmarried,farmer,remote,industry
796000678,0,63.435,65.45,1796.5652956597328,16.90544413,female,married,farmer,region,rural
796000678,0,65.45,83.435,1796.5652956597328,16.90544413,female,widow,farmer,region,rural
796000684,0,63.41,64.899,1796.5899368227958,13.0859375,female,married,unknown,region,rural
796000684,0,64.899,70.627,1796.5899368227958,13.0859375,female,married,unknown,region,rural
796000684,1,70.627,74.197,1796.5899368227958,13.0859375,female,widow,unknown,region,rural
796000686,1,63.399,73.39,1796.6008884508237,12.7090301,male,married,lower,parish,rural
796000687,1,63.377,79.065,1796.6227917068798,16.93548387,male,married,lower,parish,industry
796000700,0,63.235,83.235,1796.765162871243,11.971830989999999,female,widow,unknown,region,rural
796000703,0,63.205,69.83,1796.79527984832,12.7090301,female,unmarried,lower,region,town
796000703,1,69.83,76.305,1796.79527984832,12.7090301,female,unmarried,lower,region,town
796000708,0,63.18,69.724,1796.8199210113828,16.93548387,female,married,middle,region,town
796000708,0,69.724,69.847,1796.8199210113828,16.93548387,female,married,middle,region,town
796000708,1,69.847,76.149,1796.8199210113828,16.93548387,female,widow,middle,region,town
796000748,0,63.509,83.509,1796.491372170544,21.295279909999998,female,unmarried,unknown,parish,town
796001106,0,63.925,68.415,1796.075210305482,16.93548387,female,widow,lower,parish,industry
796001106,1,68.415,70.372,1796.075210305482,16.93548387,female,unmarried,lower,region,industry
796001109,0,63.854,79.668,1796.1463958876636,16.93548387,female,married,unknown,parish,industry
796001109,1,79.668,80.875,1796.1463958876636,16.93548387,female,widow,unknown,parish,industry
796001110,0,63.81,68.3,1796.1902023997754,19.92337165,male,married,farmer,region,industry
796001110,1,69.299,69.773,1796.1902023997754,19.92337165,male,married,farmer,region,industry
796001113,0,63.763,67.251,1796.2367468188943,16.90544413,male,married,farmer,parish,industry
796001113,1,67.251,75.273,1796.2367468188943,16.90544413,male,married,farmer,parish,industry
796001114,1,63.698,74.879,1796.302456587062,16.90544413,female,widow,lower,parish,industry
796001122,1,63.561,74.282,1796.4393519374114,11.971830989999999,female,widow,unknown,region,industry
796001125,0,63.509,66.997,1796.491372170544,16.90544413,female,unmarried,lower,parish,industry
796001125,1,66.997,80.585,1796.491372170544,16.90544413,female,unmarried,lower,parish,industry
796001128,1,63.451,66.665,1796.548868217691,14.081145580000001,male,married,lower,remote,industry
796001131,1,63.583,67.845,1796.4174486813556,25.377643499999998,female,widow,unknown,remote,industry
796001134,0,63.377,67.867,1796.6227917068798,16.90544413,male,married,unknown,region,industry
796001134,0,68.867,83.377,1796.6227917068798,16.90544413,male,married,unknown,region,industry
796001140,1,63.202,64.929,1796.798017755327,16.90544413,male,unmarried,unknown,parish,industry
796001143,0,64.607,79.095,1795.3934714607417,16.90544413,male,married,farmer,region,industry
796001143,0,79.095,81.858,1795.3934714607417,16.90544413,male,married,farmer,region,industry
796001143,0,81.858,84.607,1795.3934714607417,16.90544413,male,widow,farmer,region,industry
796001154,1,63.741,77.001,1796.25865007495,16.93548387,female,married,lower,parish,industry
796001157,0,63.635,65.124,1796.3654284482227,19.92337165,male,widow,lower,parish,rural
796001157,0,65.124,70.123,1796.3654284482227,19.92337165,male,married,lower,parish,rural
796001157,0,70.123,83.635,1796.3654284482227,19.92337165,male,married,lower,parish,rural
796001158,0,63.531,64.02,1796.4694689144883,19.92337165,male,married,farmer,parish,rural
796001158,0,64.02,65.02,1796.4694689144883,19.92337165,male,widow,farmer,parish,rural
796001158,0,65.02,70.019,1796.4694689144883,19.92337165,male,widow,farmer,parish,rural
796001158,0,70.019,80.021,1796.4694689144883,19.92337165,male,widow,farmer,parish,rural
796001158,0,80.021,83.531,1796.4694689144883,19.92337165,male,widow,farmer,parish,rural
796001163,0,63.347,79.837,1796.6529086839564,25.377643499999998,male,married,lower,remote,rural
796001163,1,79.837,83.153,1796.6529086839564,25.377643499999998,male,married,lower,remote,rural
796001169,0,63.057,64.546,1796.9431268266974,19.92337165,female,married,farmer,region,rural
796001169,0,64.546,73.546,1796.9431268266974,19.92337165,female,married,farmer,region,rural
796001169,1,74.997,77.817,1796.9431268266974,19.92337165,female,married,farmer,region,rural
796001178,0,63.971,66.786,1796.0286658863631,12.7090301,female,married,unknown,parish,rural
796001178,0,66.786,83.971,1796.0286658863631,12.7090301,female,widow,unknown,parish,rural
796001181,0,63.862,69.351,1796.1381821666428,11.971830989999999,female,married,lower,parish,rural
796001181,1,69.351,78.4,1796.1381821666428,11.971830989999999,female,married,lower,parish,rural
796001183,0,63.823,65.313,1796.1765128647405,14.23357664,male,widow,unknown,parish,industry
796001183,0,65.313,67.311,1796.1765128647405,14.23357664,male,widow,unknown,parish,industry
796001183,1,67.311,72.732,1796.1765128647405,14.23357664,male,widow,unknown,parish,industry
796001189,1,64.22,71.78,1796.2696017029782,14.23357664,female,unmarried,lower,region,rural
796001203,1,63.492,77.595,1796.507799612586,14.23357664,male,widow,unknown,parish,industry
796001205,0,63.459,83.459,1796.54065449667,11.14369501,female,widow,unknown,remote,rural
796001207,1,63.383,71.613,1796.6173158928657,14.23357664,male,married,farmer,region,rural
796001220,1,63.246,68.711,1796.7542112432152,9.150326797,female,widow,unknown,remote,industry
796001223,0,63.177,68.667,1796.8226589183898,14.23357664,female,married,lower,region,rural
796001223,1,68.667,77.472,1796.8226589183898,14.23357664,female,married,lower,region,rural
796001224,1,63.153,66.994,1796.8473000814527,11.971830989999999,female,widow,unknown,region,rural
796001226,0,63.147,66.98,1796.8527758954667,9.183673469,female,married,unknown,parish,rural
796001226,1,66.98,72.283,1796.8527758954667,9.183673469,female,widow,unknown,parish,rural
796001231,0,63.008,68.497,1796.992409152823,11.971830989999999,male,married,farmer,parish,rural
796001231,0,68.497,83.008,1796.992409152823,11.971830989999999,male,married,farmer,parish,rural
796001233,0,63.509,72.7,1796.491372170544,20.41666667,female,married,lower,remote,rural
796001233,1,72.7,79.142,1796.491372170544,20.41666667,female,widow,lower,remote,rural
796001246,1,63.098,81.403,1796.9020582215924,9.183673469,female,widow,lower,parish,rural
796001248,0,63.982,77.639,1796.0177142583352,12.41830065,female,married,unknown,region,rural
796001248,0,77.639,83.982,1796.0177142583352,12.41830065,female,widow,unknown,region,rural
796001250,0,63.93,76.42,1796.069734491468,13.0859375,male,married,lower,parish,rural
796001250,1,76.42,81.398,1796.069734491468,13.0859375,male,married,lower,parish,rural
796001251,0,63.925,83.925,1796.075210305482,13.0859375,female,widow,unknown,parish,rural
796001253,0,63.903,64.393,1796.0971135615378,12.41830065,female,married,lower,region,rural
796001257,0,63.81,76.3,1796.1902023997754,13.0859375,male,married,farmer,parish,rural
796001261,0,63.761,65.775,1796.2394847259013,13.0859375,male,married,unknown,parish,rural
796001261,0,65.775,76.251,1796.2394847259013,13.0859375,male,widow,unknown,parish,rural
796001261,1,76.251,78.208,1796.2394847259013,13.0859375,male,widow,unknown,parish,rural
796001262,0,63.75,71.922,1796.2504363539292,13.0859375,male,married,farmer,parish,rural
796001262,1,71.922,79.988,1796.2504363539292,13.0859375,male,widow,farmer,parish,rural
796001264,0,63.708,65.198,1796.291504959034,14.43661972,female,widow,unknown,parish,rural
796001264,0,65.198,75.197,1796.291504959034,14.43661972,female,married,unknown,parish,rural
796001264,0,75.197,83.708,1796.291504959034,14.43661972,female,widow,unknown,parish,rural
796001267,1,63.689,74.649,1796.310670308083,13.0859375,male,married,lower,parish,rural
796001269,0,63.659,71.766,1796.3407872851599,13.0859375,male,married,farmer,parish,rural
796001269,1,71.766,81.1,1796.3407872851599,13.0859375,male,widow,farmer,parish,rural
796001277,1,63.487,65.236,1796.5132754266,12.41830065,female,married,unknown,region,rural
796001280,0,63.443,83.443,1796.557081938712,13.0859375,female,widow,unknown,parish,rural
796001292,0,63.008,64.497,1796.992409152823,13.0859375,female,married,farmer,region,rural
796001292,0,64.497,78.978,1796.992409152823,13.0859375,female,married,farmer,region,rural
796001292,1,78.978,82.167,1796.992409152823,13.0859375,female,widow,farmer,region,rural
796001299,0,63.941,64.026,1796.05878286344,23.53723404,male,married,unknown,remote,industry
796001299,0,64.026,64.836,1796.05878286344,23.53723404,male,widow,unknown,remote,industry
796001299,1,64.836,73.291,1796.05878286344,23.53723404,male,married,unknown,remote,industry
796001308,1,63.624,67.637,1796.3763800762506,25.377643499999998,male,married,farmer,remote,rural
796001320,1,63.257,68.932,1796.743259615187,20.41666667,female,married,unknown,remote,rural
796001323,0,63.155,63.645,1796.8445621744456,14.43661972,female,widow,unknown,parish,rural
796001323,1,63.645,67.229,1796.8445621744456,14.43661972,female,widow,unknown,parish,rural
796001326,0,63.509,67.498,1796.491372170544,18.14882033,female,married,lower,region,rural
796001326,1,67.498,74.518,1796.491372170544,18.14882033,female,widow,lower,region,rural
796001327,1,63.043,69.209,1796.9568163617323,23.53723404,female,married,unknown,remote,rural
796001339,1,63.629,69.077,1796.3709042622368,18.14882033,male,widow,unknown,region,industry
796001340,1,63.594,67.979,1796.4064970533275,16.93548387,male,married,unknown,region,rural
796001351,0,63.046,67.536,1796.9540784547253,17.7184466,female,married,unknown,parish,industry
796001351,0,68.535,73.023,1796.9540784547253,17.7184466,female,married,unknown,parish,industry
796001351,0,73.023,83.046,1796.9540784547253,17.7184466,female,widow,unknown,parish,industry
796001352,1,63.008,63.424,1796.992409152823,16.93548387,female,married,farmer,parish,industry
796001357,1,63.509,68.078,1796.491372170544,21.295279909999998,female,married,unknown,region,industry
796001360,1,63.944,66.515,1796.056044956433,16.66666667,male,married,unknown,remote,industry
796001361,1,63.845,83.334,1796.1546096086845,14.23357664,female,widow,farmer,parish,industry
796001363,0,63.81,73.321,1796.1902023997754,16.66666667,male,married,lower,remote,industry
796001363,1,73.321,76.256,1796.1902023997754,16.66666667,male,widow,lower,remote,industry
796001365,0,63.761,76.711,1796.2394847259013,14.23357664,male,married,lower,parish,industry
796001365,0,76.711,83.761,1796.2394847259013,14.23357664,male,widow,lower,parish,industry
796001369,0,63.533,83.043,1796.9568163617323,6.103286385,female,widow,unknown,remote,rural
796001370,1,63.635,65.45,1796.3654284482227,14.23357664,male,married,farmer,parish,industry
796001371,0,63.479,83.479,1796.521489147621,14.23357664,female,widow,lower,parish,industry
796001372,1,63.47,78.898,1796.529702868642,14.23357664,female,widow,unknown,parish,industry
796001373,0,63.459,72.763,1796.54065449667,14.23357664,female,married,unknown,parish,industry
796001373,1,72.763,80.525,1796.54065449667,14.23357664,female,widow,unknown,parish,industry
796001375,0,63.432,73.921,1796.5680335667398,14.23357664,female,widow,unknown,parish,industry
796001375,0,73.921,73.978,1796.5680335667398,14.23357664,female,widow,unknown,parish,industry
796001375,0,73.978,83.432,1796.5680335667398,14.23357664,female,married,unknown,parish,industry
796001380,0,63.281,75.772,1796.7186184521242,14.23357664,female,widow,lower,parish,industry
796001380,0,75.772,83.281,1796.7186184521242,14.23357664,female,widow,lower,parish,industry
796001386,0,63.177,64.667,1796.8226589183898,14.23357664,male,married,farmer,parish,industry
796001386,0,64.667,81.998,1796.8226589183898,14.23357664,male,married,farmer,parish,industry
796001386,0,81.998,83.177,1796.8226589183898,14.23357664,male,widow,farmer,parish,industry
796001409,1,63.93,71.364,1796.069734491468,12.7090301,female,married,lower,parish,rural
796001411,0,63.793,67.281,1796.2066298418174,12.7090301,male,married,unknown,parish,rural
796001411,1,67.281,73.067,1796.2066298418174,12.7090301,male,married,unknown,parish,rural
796001414,1,63.58,69.934,1796.4201865883624,11.971830989999999,male,married,lower,region,rural
796001416,0,63.405,67.418,1796.5954126368097,15.644820300000001,female,married,unknown,remote,rural
796001416,0,67.418,83.405,1796.5954126368097,15.644820300000001,female,widow,unknown,remote,rural
796001420,1,63.249,73.765,1796.7514733362082,12.41830065,male,married,lower,parish,rural
796001430,0,63.999,68.489,1796.0012868162933,11.15384615,female,unmarried,unknown,remote,industry
796001430,0,69.488,83.999,1796.0012868162933,11.15384615,female,widow,unknown,remote,industry
796001431,0,63.999,68.489,1796.0012868162933,6.103286385,female,unmarried,unknown,remote,industry
796001431,0,69.488,72.582,1796.0012868162933,6.103286385,female,unmarried,unknown,remote,industry
796001431,1,72.582,77.869,1796.0012868162933,6.103286385,female,widow,unknown,remote,industry
796001432,1,63.941,64.431,1796.05878286344,18.14882033,female,unmarried,unknown,region,industry
796001436,0,63.552,68.042,1796.4475656584323,13.098236779999999,female,married,unknown,remote,industry
796001436,1,69.042,69.918,1796.4475656584323,13.098236779999999,female,married,unknown,remote,industry
796001450,0,63.949,65.439,1796.0505691424191,12.41830065,male,married,farmer,parish,rural
796001450,0,65.439,66.52,1796.0505691424191,12.41830065,male,married,farmer,parish,rural
796001450,1,66.52,75.208,1796.0505691424191,12.41830065,male,widow,farmer,parish,rural
796001451,0,63.949,65.439,1796.0505691424191,12.41830065,female,widow,farmer,parish,rural
796001451,0,65.439,83.949,1796.0505691424191,12.41830065,female,widow,farmer,parish,rural
796001456,0,63.859,65.348,1796.1409200736496,12.41830065,male,married,unknown,parish,rural
796001456,1,65.348,65.622,1796.1409200736496,12.41830065,male,married,unknown,parish,rural
796001458,0,63.804,74.227,1796.1956782137895,14.43661972,male,married,lower,region,rural
796001458,0,74.227,77.294,1796.1956782137895,14.43661972,male,widow,lower,region,rural
796001458,0,77.294,83.804,1796.1956782137895,14.43661972,male,widow,lower,region,rural
796001461,0,63.744,65.233,1796.2559121679433,12.41830065,male,married,unknown,parish,rural
796001461,0,65.233,77.234,1796.2559121679433,12.41830065,male,married,unknown,parish,rural
796001461,0,77.234,83.744,1796.2559121679433,12.41830065,male,married,unknown,parish,rural
796001466,0,63.678,65.168,1796.321621936111,12.41830065,female,married,unknown,parish,rural
796001466,0,65.168,71.44,1796.321621936111,12.41830065,female,married,unknown,parish,rural
796001466,0,71.44,72.168,1796.321621936111,12.41830065,female,widow,unknown,parish,rural
796001466,0,72.168,83.678,1796.321621936111,12.41830065,female,widow,unknown,parish,rural
796001491,1,63.019,73.201,1796.9814575247951,12.41830065,female,widow,unknown,parish,rural
796001525,0,63.112,72.618,1796.8883686865574,14.761904759999998,female,married,unknown,remote,rural
796001525,1,72.618,72.875,1796.8883686865574,14.761904759999998,female,widow,unknown,remote,rural
796001526,0,63.049,64.538,1796.9513405477182,18.14882033,female,married,unknown,parish,rural
796001526,0,64.538,74.537,1796.9513405477182,18.14882033,female,married,unknown,parish,rural
796001526,0,74.537,76.311,1796.9513405477182,18.14882033,female,married,unknown,parish,rural
796001526,0,76.311,83.049,1796.9513405477182,18.14882033,female,widow,unknown,parish,rural
797000693,0,62.827,67.15,1797.1731110152843,14.17697431,female,married,unknown,remote,industry
797000693,0,67.317,69.584,1797.1731110152843,14.17697431,female,married,unknown,remote,town
797000693,1,69.584,76.801,1797.1731110152843,14.17697431,female,widow,unknown,remote,town
797000698,0,62.8,69.332,1797.2004900853542,21.295279909999998,female,married,middle,parish,town
797000698,0,69.332,73.431,1797.2004900853542,21.295279909999998,female,married,middle,parish,town
797000698,1,73.431,74.638,1797.2004900853542,21.295279909999998,female,widow,middle,parish,town
797000701,1,62.769,73.034,1797.230607062431,12.7090301,female,unmarried,lower,parish,rural
797000702,0,62.761,66.249,1797.238820783452,12.7090301,female,unmarried,lower,region,industry
797000702,1,66.249,71.035,1797.238820783452,12.7090301,female,unmarried,lower,region,industry
797000716,0,62.627,67.117,1797.3729782267944,11.80274859,female,unmarried,unknown,remote,industry
797000716,1,68.116,72.905,1797.3729782267944,11.80274859,female,unmarried,unknown,remote,industry
797000721,0,62.594,69.121,1797.4058331108783,21.295279909999998,male,married,middle,parish,town
797000721,1,69.121,70.047,1797.4058331108783,21.295279909999998,male,married,middle,parish,town
797000729,1,62.452,75.476,1797.5482042752417,21.295279909999998,female,widow,unknown,parish,town
797000741,1,62.296,74.997,1797.7042649746402,12.7090301,female,widow,unknown,region,town
797000743,0,62.274,77.182,1797.726168230696,9.677419355000001,female,married,unknown,remote,town
797000743,0,77.182,82.274,1797.726168230696,9.677419355000001,female,widow,unknown,remote,town
797000751,0,62.164,76.796,1797.8356845109756,12.41830065,male,married,lower,region,rural
797000751,0,76.796,82.164,1797.8356845109756,12.41830065,male,widow,lower,region,rural
797000763,1,62.055,64.998,1797.945200791255,12.7090301,female,widow,unknown,parish,rural
797001150,1,62.901,66.047,1797.0991875260956,14.43661972,female,widow,lower,parish,rural
797001156,1,62.728,64.795,1797.2716756675359,16.90544413,female,widow,unknown,parish,industry
797001161,1,62.389,65.447,1797.6111761364025,16.90544413,female,married,lower,parish,industry
797001163,0,62.323,67.437,1797.6768859045703,9.187279152,male,married,lower,remote,industry
797001163,1,67.437,70.528,1797.6768859045703,9.187279152,male,widow,lower,remote,industry
797001167,0,62.181,69.203,1797.8192570689337,16.90544413,female,married,farmer,parish,industry
797001167,1,69.203,74.077,1797.8192570689337,16.90544413,female,widow,farmer,parish,industry
797001174,1,62.019,77.833,1797.980793582346,16.93548387,male,married,farmer,parish,industry
797001175,1,62.008,71.473,1797.991745210374,14.23357664,female,widow,unknown,parish,industry
797001206,0,62.997,72.453,1797.0033607808512,11.971830989999999,female,married,unknown,parish,rural
797001206,1,72.453,78.509,1797.0033607808512,11.971830989999999,female,widow,unknown,parish,rural
797001207,0,62.961,65.836,1797.0389535719419,11.971830989999999,female,married,unknown,region,rural
797001207,1,65.836,70.8,1797.0389535719419,11.971830989999999,female,widow,unknown,region,rural
797001213,1,62.884,76.946,1797.1156149681376,11.971830989999999,male,married,farmer,parish,rural
797001214,1,62.862,67.18,1797.1375182241934,11.971830989999999,male,married,unknown,parish,rural
797001216,0,62.846,68.335,1797.1539456662354,11.971830989999999,male,married,farmer,parish,rural
797001216,0,68.335,74.726,1797.1539456662354,11.971830989999999,male,married,farmer,parish,rural
797001216,0,74.726,82.846,1797.1539456662354,11.971830989999999,male,widow,farmer,parish,rural
797001217,0,62.846,67.692,1797.1539456662354,11.80274859,female,married,unknown,remote,rural
797001217,0,67.692,72.754,1797.1539456662354,11.80274859,female,married,unknown,remote,industry
797001217,0,72.754,82.846,1797.1539456662354,11.80274859,female,widow,unknown,remote,industry
797001222,0,62.75,79.298,1797.24977241148,16.66666667,female,married,unknown,remote,rural
797001222,1,79.298,80.599,1797.24977241148,16.66666667,female,widow,unknown,remote,rural
797001224,1,62.723,71.892,1797.27715148155,9.856915739,female,widow,lower,remote,rural
797001225,0,62.717,67.207,1797.2826272955638,17.7184466,male,married,farmer,parish,industry
797001225,0,68.207,77.206,1797.2826272955638,17.7184466,male,married,farmer,parish,industry
797001225,1,77.206,79.602,1797.2826272955638,17.7184466,male,married,farmer,parish,industry
797001228,0,62.704,67.194,1797.296316830599,18.14882033,male,married,lower,region,industry
797001228,1,68.193,69.814,1797.296316830599,18.14882033,male,married,lower,region,industry
797001229,0,62.701,76.763,1797.2990547376057,11.971830989999999,female,married,farmer,parish,rural
