pid,event,time,num_birthdate,fac_sex,fac_parish,fac_ses,fac_immigrant
534,0,2.0489999999999995,1779.775,male,4,upper,yes
535,0,0.10499999999999687,1844.726,female,4,lower,yes
536,1,24.045,1774.108,female,4,lower,no
537,0,8.091999999999999,1836.739,female,4,lower,yes
538,0,0.9269999999999996,1843.904,female,4,lower,yes
539,1,23.212999999999994,1782.968,male,4,lower,no
540,1,4.674999999999997,1837.131,male,4,lower,no
541,0,3.1499999999999986,1841.681,female,4,lower,yes
542,1,18.033,1819.852,male,4,lower,yes
543,0,5.305,1776.52,female,4,upper,no
544,1,0.5129999999999981,1781.977,female,4,lower,yes
545,1,0.18500000000000227,1813.949,male,4,lower,yes
546,1,19.382999999999996,1819.715,female,4,lower,yes
547,0,0.31099999999999994,1827.515,female,4,lower,yes
548,1,8.704999999999998,1780.635,male,4,lower,no
549,0,7.707999999999998,1783.124,female,4,lower,yes
550,0,20.021,1824.81,female,4,lower,yes
551,1,3.081000000000003,1821.473,male,4,lower,yes
552,0,11.631999999999998,1790.193,male,4,lower,no
553,1,18.304000000000002,1796.706,male,4,lower,no
554,0,19.584999999999994,1825.246,male,4,lower,yes
555,1,20.459000000000003,1824.301,female,4,lower,yes
556,1,8.795000000000002,1778.93,female,4,lower,yes
557,0,0.5760000000000005,1817.415,male,4,upper,yes
558,0,1.3160000000000025,1816.676,female,4,upper,yes
559,0,1.9399999999999977,1842.891,male,4,lower,no
560,1,14.281999999999996,1786.891,male,4,lower,yes
561,0,2.463000000000001,1842.368,female,4,lower,yes
562,1,0.42600000000000193,1822.73,male,4,upper,yes
563,0,15.604,1829.227,male,4,lower,yes
564,0,24.007000000000005,1813.169,male,4,lower,yes
565,0,6.427,1830.749,female,4,lower,yes
566,1,4.430999999999997,1782.99,male,4,lower,no
567,1,14.786000000000001,1773.385,female,4,lower,yes
568,0,0.3299999999999983,1844.501,male,4,upper,yes
569,1,5.264000000000003,1833.503,female,4,lower,yes
570,1,8.735,1816.194,female,4,lower,yes
571,0,30.0,1809.585,male,4,lower,no
572,0,1.3350000000000009,1827.904,male,4,lower,yes
573,0,4.078000000000003,1840.156,male,4,lower,yes
574,0,19.930000000000007,1824.901,male,4,lower,yes
575,0,30.0,1774.045,female,4,lower,yes
576,1,11.700000000000003,1826.141,female,4,lower,yes
577,1,15.135999999999996,1826.924,male,4,lower,yes
578,1,17.602999999999994,1776.515,male,4,lower,yes
579,1,15.492000000000004,1777.509,female,4,lower,yes
580,1,21.269000000000005,1795.748,female,4,upper,no
581,1,21.932000000000002,1813.29,male,4,upper,yes
582,1,1.0499999999999972,1811.247,female,4,upper,yes
583,0,0.8470000000000013,1843.984,male,4,lower,no
584,0,0.7980000000000018,1817.194,male,4,lower,yes
585,0,13.753999999999998,1831.105,female,4,upper,yes
586,0,30.0,1785.035,male,4,lower,yes
587,1,9.636000000000003,1773.5,male,4,lower,no
588,1,26.214,1786.705,male,4,lower,no
589,1,5.662999999999997,1815.907,male,4,lower,yes
590,1,8.984000000000002,1819.318,female,4,lower,yes
591,1,12.018,1801.599,female,4,lower,yes
592,1,12.061999999999998,1832.356,female,4,lower,yes
593,1,10.799,1830.453,male,4,lower,yes
594,0,0.08100000000000307,1844.75,male,4,lower,yes
595,1,12.159999999999997,1777.788,female,4,upper,no
596,1,5.725999999999999,1779.521,female,4,upper,no
597,1,11.869999999999997,1816.726,female,4,lower,yes
598,1,22.846000000000004,1817.5,female,4,lower,yes
599,0,0.9129999999999967,1843.918,male,4,lower,yes
600,1,22.909000000000006,1818.07,male,4,lower,yes
601,1,15.744,1780.402,female,4,lower,no
602,0,6.947000000000003,1837.884,male,4,lower,yes
603,0,3.780000000000001,1841.051,female,4,lower,yes
604,1,6.311999999999998,1775.63,male,4,upper,no
605,0,5.795000000000002,1839.036,male,4,lower,no
606,1,15.469999999999999,1826.697,female,4,lower,yes
607,1,7.246000000000002,1771.948,male,4,upper,yes
608,0,4.7209999999999965,1840.11,female,4,lower,yes
609,0,7.351999999999997,1837.478,male,4,lower,yes
610,0,9.368000000000002,1835.463,female,4,lower,yes
611,0,5.765000000000001,1823.02,male,4,lower,yes
612,0,0.7460000000000022,1818.062,male,4,upper,yes
613,0,30.0,1808.394,male,4,upper,yes
614,1,21.058000000000007,1808.712,female,4,upper,yes
615,0,1.0200000000000031,1819.786,male,4,upper,yes
616,1,9.956000000000003,1810.771,male,4,upper,yes
617,1,22.117999999999995,1809.856,female,4,upper,yes
618,0,11.015999999999998,1833.815,male,4,lower,yes
619,0,4.374000000000002,1840.457,female,4,lower,yes
620,1,25.357,1813.615,male,4,lower,yes
621,0,10.695,1802.13,male,4,lower,yes
622,0,0.2749999999999986,1823.559,female,4,lower,yes
623,1,5.000999999999998,1829.424,female,4,lower,yes
624,0,30.0,1793.139,male,4,lower,yes
625,0,3.270000000000003,1835.584,female,4,lower,yes
626,1,26.205,1815.682,female,4,lower,no
627,0,2.421999999999997,1842.409,male,4,lower,yes
628,0,2.1809999999999974,1842.65,female,4,lower,yes
629,0,30.0,1796.961,female,4,lower,no
630,1,18.861999999999995,1775.075,female,4,lower,yes
631,1,27.476,1817.363,male,4,lower,yes
632,1,25.28,1809.81,male,4,lower,yes
633,1,22.0,1810.056,female,4,lower,yes
634,1,0.036999999999999034,1833.079,male,4,lower,yes
635,1,0.8310000000000031,1774.231,male,4,upper,yes
636,0,2.7449999999999974,1815.247,female,4,lower,yes
637,0,2.274000000000001,1842.557,male,4,lower,yes
638,1,7.299999999999997,1835.102,male,4,lower,yes
639,1,26.114999999999995,1810.33,male,4,lower,no
640,1,4.850000000000001,1775.841,female,4,lower,no
641,1,3.024000000000001,1788.895,male,4,lower,yes
642,0,2.4350000000000023,1842.396,male,4,lower,yes
643,0,20.950999999999993,1782.875,male,4,lower,no
644,1,1.3590000000000018,1788.854,female,4,lower,no
645,1,12.323999999999998,1796.022,male,4,upper,no
646,0,8.697000000000003,1836.134,female,4,lower,yes
647,0,28.634,1777.621,male,4,lower,no
648,0,5.265999999999998,1839.565,female,4,lower,yes
649,1,2.3939999999999984,1777.53,male,4,lower,no
650,0,10.997,1826.675,male,4,lower,yes
651,1,8.942999999999998,1781.651,male,4,lower,yes
652,1,9.594999999999999,1787.833,female,4,lower,yes
653,0,10.030000000000001,1834.801,male,4,lower,yes
654,0,2.4350000000000023,1842.396,female,4,lower,yes
655,0,5.454999999999998,1839.376,female,4,lower,yes
656,1,8.058999999999997,1827.671,male,4,lower,yes
657,0,13.085999999999999,1831.745,female,4,lower,yes
658,1,13.774999999999999,1830.242,male,4,lower,yes
659,1,9.151000000000003,1826.157,female,4,lower,yes
660,0,0.6829999999999998,1844.148,female,4,lower,yes
661,0,0.8669999999999973,1774.96,female,4,lower,yes
662,0,1.3569999999999993,1843.535,male,4,lower,yes
663,1,11.933,1828.433,female,4,lower,no
664,1,9.076999999999998,1782.001,male,4,lower,yes
665,1,10.676000000000002,1774.601,female,4,lower,no
666,0,19.620999999999995,1825.21,male,4,lower,yes
667,0,8.140999999999998,1836.69,female,4,lower,yes
668,1,21.090999999999994,1796.027,male,4,lower,yes
669,0,1.0989999999999966,1830.242,male,4,lower,yes
670,0,17.983999999999995,1826.847,male,4,lower,yes
671,1,7.771000000000001,1836.862,female,4,lower,yes
672,1,21.031000000000006,1782.152,male,4,lower,no
673,1,5.901000000000003,1816.854,male,4,lower,yes
674,1,5.773000000000003,1812.819,male,4,lower,yes
675,0,2.8840000000000003,1835.756,female,4,lower,yes
676,0,20.253,1824.578,female,4,lower,yes
677,0,2.780000000000001,1839.959,male,4,lower,yes
678,0,5.332000000000001,1839.499,male,4,upper,yes
679,0,3.344000000000001,1774.48,male,4,upper,yes
680,0,1.0660000000000025,1823.759,male,4,lower,yes
681,1,8.042000000000002,1773.328,male,4,lower,yes
682,0,8.299999999999997,1836.531,male,4,lower,yes
683,0,3.9769999999999968,1828.83,male,4,lower,no
684,1,22.820999999999998,1822.015,male,4,lower,yes
685,1,1.6409999999999982,1816.348,male,4,lower,yes
686,1,19.150000000000006,1804.923,female,4,lower,yes
687,1,8.853000000000002,1780.465,female,4,lower,yes
688,1,5.534999999999997,1812.419,male,4,lower,yes
689,1,5.639000000000003,1810.628,male,4,lower,no
690,1,7.7280000000000015,1821.498,female,4,lower,yes
691,0,1.0989999999999966,1843.732,male,4,upper,no
692,1,22.096000000000004,1806.059,female,4,lower,yes
693,1,15.259,1816.052,female,4,lower,no
694,1,13.368000000000002,1793.99,female,4,lower,no
695,1,17.718000000000004,1823.48,male,4,lower,yes
696,0,0.33500000000000085,1817.656,female,4,lower,yes
697,1,25.792,1815.587,male,4,upper,yes
698,1,16.146,1815.151,female,4,upper,yes
699,0,11.374000000000002,1818.461,male,4,lower,yes
700,0,6.433,1823.403,female,4,lower,yes
701,0,12.642000000000003,1830.166,male,4,lower,yes
702,0,9.118000000000002,1833.689,female,4,lower,yes
703,1,9.476999999999997,1825.363,female,4,lower,yes
704,1,27.465000000000003,1798.771,male,4,lower,yes
705,1,26.438000000000002,1796.342,female,4,lower,yes
706,1,14.183000000000007,1778.735,male,4,lower,no
707,1,4.185000000000002,1817.183,male,4,upper,yes
708,0,6.6569999999999965,1823.179,female,4,upper,yes
709,0,30.0,1773.834,male,4,lower,no
710,0,30.0,1780.786,female,4,lower,no
711,1,21.462999999999994,1807.693,male,4,lower,yes
712,1,29.836,1792.23,female,4,lower,no
713,1,7.109000000000002,1776.126,male,4,lower,yes
714,1,11.697000000000003,1821.563,male,4,lower,yes
715,1,6.819000000000003,1811.072,male,4,lower,yes
716,0,19.218000000000004,1804.616,male,4,upper,yes
717,0,13.893,1804.099,female,4,upper,no
718,1,21.578000000000003,1812.786,male,4,lower,yes
719,0,22.445999999999998,1821.385,male,4,lower,yes
720,0,0.34899999999999665,1817.643,female,4,lower,yes
721,1,8.354999999999997,1789.845,female,4,lower,no
722,0,2.8759999999999977,1811.951,male,4,lower,yes
723,0,0.006999999999997897,1844.824,female,4,lower,yes
724,1,25.346000000000004,1816.715,female,4,lower,yes
725,1,22.224999999999994,1784.0,male,4,lower,no
726,1,10.826999999999998,1813.561,male,4,lower,yes
727,1,19.790999999999997,1818.207,female,4,lower,yes
728,0,5.277000000000001,1818.543,male,4,lower,no
729,0,5.740000000000002,1818.081,female,4,lower,yes
730,1,17.762,1772.515,male,4,upper,yes
731,0,6.826999999999998,1789.005,female,4,upper,yes
732,1,10.118000000000002,1790.735,female,4,lower,yes
733,1,7.472999999999999,1781.218,female,4,upper,no
734,1,22.036,1819.228,female,4,lower,yes
735,0,30.0,1804.192,male,4,lower,yes
736,1,23.708,1805.216,female,4,lower,yes
737,1,10.764000000000003,1814.582,male,4,upper,yes
738,1,18.793999999999997,1819.346,female,4,lower,yes
739,0,9.158999999999999,1835.671,female,4,lower,yes
740,0,30.0,1792.813,male,4,upper,no
741,0,9.411000000000001,1835.42,male,4,lower,yes
742,1,1.838000000000001,1832.58,male,4,lower,yes
743,0,2.5559999999999974,1842.275,female,4,lower,yes
744,0,25.513000000000005,1814.22,male,4,lower,no
745,0,25.655,1814.078,female,4,lower,yes
746,1,4.642000000000003,1835.608,female,4,lower,yes
747,1,17.983999999999995,1772.392,male,4,lower,yes
748,1,12.606000000000002,1827.847,female,4,lower,yes
749,1,26.293000000000006,1811.729,female,4,lower,yes
750,1,22.348,1815.159,male,4,lower,yes
751,0,30.0,1809.3,male,4,lower,yes
752,0,3.895000000000003,1840.936,female,4,upper,yes
753,0,2.8599999999999994,1841.971,male,4,lower,yes
754,1,4.006999999999998,1788.077,male,4,lower,yes
755,1,19.810000000000002,1790.018,female,4,lower,yes
756,0,3.9709999999999965,1840.86,male,4,lower,yes
757,0,12.857999999999997,1831.973,female,4,lower,yes
758,0,24.814999999999998,1820.016,female,4,lower,yes
759,0,0.13799999999999812,1836.969,female,4,lower,yes
760,1,16.608999999999995,1827.573,male,4,lower,yes
761,0,11.128,1833.079,female,4,lower,yes
762,0,0.7079999999999984,1842.1,male,4,lower,yes
763,0,1.2280000000000015,1841.58,female,4,lower,yes
764,1,24.912999999999997,1804.027,female,4,upper,yes
765,0,7.442999999999998,1771.384,female,4,lower,yes
766,0,5.365000000000002,1777.462,female,4,upper,yes
767,0,22.539,1819.266,male,4,lower,yes
768,1,15.897000000000006,1818.428,female,4,lower,yes
769,1,11.799,1830.24,male,4,lower,yes
770,1,28.598,1804.43,male,4,lower,yes
771,0,15.198999999999998,1802.793,female,4,lower,yes
772,1,24.084000000000003,1809.588,female,4,lower,yes
773,0,11.540999999999997,1816.266,female,4,lower,yes
774,0,9.124000000000002,1835.707,male,4,lower,yes
775,0,20.564999999999998,1824.266,female,4,lower,yes
776,0,0.42600000000000193,1833.667,male,4,lower,yes
777,0,0.0589999999999975,1820.747,male,4,lower,yes
778,0,0.5110000000000028,1813.314,female,4,upper,yes
779,0,30.0,1796.528,male,5,lower,yes
780,0,4.6910000000000025,1823.781,female,5,lower,no
781,1,9.576,1825.634,female,5,lower,no
782,1,17.367999999999995,1768.912,female,5,lower,no
783,0,8.652999999999999,1816.178,female,5,upper,yes
784,0,8.271999999999998,1836.559,male,5,lower,no
785,0,30.0,1811.017,male,5,upper,yes
786,1,4.456000000000003,1823.611,female,5,upper,yes
787,1,25.325999999999993,1776.145,male,5,lower,yes
788,1,19.284000000000006,1820.994,male,5,lower,no
789,1,16.775999999999996,1827.214,male,5,lower,no
790,1,14.060000000000002,1792.956,female,5,upper,yes
791,0,21.458,1823.373,female,5,lower,yes
792,0,11.383000000000003,1817.448,male,5,lower,yes
793,0,9.956000000000003,1818.875,female,5,lower,yes
794,1,23.319999999999993,1796.802,female,5,lower,yes
795,1,24.034000000000006,1817.101,male,5,lower,yes
796,0,30.0,1811.836,female,5,lower,yes
797,0,1.2280000000000015,1842.823,female,5,lower,no
798,0,1.8770000000000024,1842.984,male,5,lower,yes
799,1,27.218000000000004,1815.904,female,5,lower,yes
800,0,27.522000000000006,1817.309,male,5,lower,no
801,1,29.677000000000007,1781.489,male,5,upper,no
802,0,30.0,1804.318,female,5,lower,yes
803,1,22.203000000000003,1784.764,male,5,upper,no
804,1,26.739000000000004,1787.165,female,5,lower,no
805,1,25.117999999999995,1789.725,male,5,lower,no
806,1,18.867999999999995,1792.194,female,5,upper,no
807,0,30.0,1804.26,female,5,lower,no
808,1,17.397999999999996,1783.767,female,5,upper,yes
809,1,23.486999999999995,1772.334,male,5,upper,no
810,1,5.098999999999997,1797.873,male,5,lower,no
811,1,27.555000000000007,1802.872,female,5,lower,no
812,0,30.0,1805.804,female,5,upper,no
813,1,23.793000000000006,1818.136,male,5,lower,no
814,1,1.0940000000000012,1793.739,female,5,lower,yes
815,0,4.994999999999997,1826.836,male,5,lower,yes
816,1,1.668999999999997,1804.26,male,5,lower,no
817,1,21.537000000000006,1805.637,female,5,upper,no
818,1,17.595,1808.997,female,5,lower,yes
819,0,5.661000000000001,1839.17,male,5,lower,no
820,1,29.242000000000004,1767.781,male,5,upper,no
821,0,10.180999999999997,1773.651,male,5,upper,no
822,1,15.016000000000005,1767.83,male,5,lower,yes
823,1,21.802999999999997,1769.046,female,5,lower,no
824,1,8.972999999999999,1795.699,female,5,lower,no
825,1,24.611999999999995,1796.775,female,5,lower,yes
826,1,19.724999999999994,1823.034,female,5,lower,no
827,1,8.479999999999997,1763.285,male,5,upper,yes
828,1,20.918999999999997,1771.034,female,5,upper,no
829,1,4.984000000000002,1816.882,male,5,lower,yes
830,1,13.780999999999999,1771.214,female,5,upper,yes
831,0,30.0,1796.11,female,5,lower,no
832,0,10.073999999999998,1810.757,female,5,lower,no
833,0,30.0,1803.343,male,5,lower,no
834,1,8.036999999999999,1767.132,male,5,upper,yes
835,1,29.759,1806.261,male,5,lower,no
836,0,30.0,1814.617,female,5,lower,no
837,1,25.022999999999996,1765.196,female,5,lower,yes
838,0,11.686999999999998,1833.144,female,5,lower,no
839,0,9.075000000000003,1835.756,male,5,lower,no
840,0,2.5970000000000013,1842.234,female,5,lower,no
841,1,28.084000000000003,1813.284,female,5,lower,yes
842,1,24.122,1764.75,female,5,upper,yes
843,1,19.218000000000004,1780.925,male,5,lower,yes
844,1,7.435000000000002,1791.587,female,5,lower,no
845,0,8.512999999999998,1825.426,male,5,lower,yes
846,0,6.005000000000003,1838.825,male,5,lower,yes
847,1,26.271,1807.469,male,5,lower,no
848,0,30.0,1809.478,male,5,lower,no
849,1,19.138999999999996,1813.539,male,5,lower,yes
850,0,3.844999999999999,1840.986,female,5,upper,yes
851,0,30.0,1800.394,male,5,lower,yes
852,1,21.581000000000003,1804.969,female,5,lower,yes
853,0,11.820999999999998,1833.01,male,5,upper,no
854,0,11.573999999999998,1829.257,male,5,lower,yes
855,1,22.953000000000003,1793.949,female,5,lower,no
856,0,8.155000000000001,1836.676,male,5,lower,yes
857,0,4.908000000000001,1839.923,female,5,lower,yes
858,1,8.835999999999999,1784.263,female,5,lower,no
859,1,11.459000000000003,1771.395,female,5,lower,yes
860,0,12.701999999999998,1832.129,female,5,lower,yes
861,0,9.454999999999998,1835.376,female,5,lower,yes
862,1,13.789000000000001,1770.226,female,5,lower,yes
863,0,4.368000000000002,1840.463,male,5,lower,yes
864,0,30.0,1814.155,female,5,lower,yes
865,0,7.524999999999999,1837.306,female,5,lower,no
866,0,3.3770000000000024,1841.454,female,5,lower,no
867,0,0.4480000000000004,1844.383,female,5,lower,no
868,1,15.998999999999995,1763.617,female,5,lower,no
869,1,6.820999999999998,1825.106,female,5,lower,yes
870,0,2.011000000000003,1842.82,male,5,lower,yes
871,0,0.5189999999999984,1844.312,female,5,lower,yes
872,1,6.640999999999998,1797.144,male,5,lower,no
873,1,29.822000000000003,1809.238,female,5,lower,no
874,1,16.549000000000007,1816.277,female,5,lower,no
875,0,10.613,1834.218,male,5,lower,no
876,0,8.04,1836.791,female,5,lower,no
877,0,13.000999999999998,1831.83,male,5,lower,yes
878,1,11.018,1784.17,female,5,lower,yes
879,0,3.924999999999997,1840.906,female,5,lower,no
880,1,7.207000000000001,1776.014,female,5,lower,no
881,1,15.894999999999996,1800.011,female,5,upper,yes
882,1,17.153999999999996,1800.268,male,5,lower,yes
883,1,20.040000000000006,1799.118,female,5,lower,yes
884,0,30.0,1796.772,male,5,lower,yes
885,0,19.355000000000004,1825.476,female,5,lower,yes
886,1,25.614000000000004,1804.361,male,5,lower,no
887,1,19.382999999999996,1805.717,female,5,lower,no
888,1,16.119,1764.816,male,5,lower,yes
889,1,29.695999999999998,1763.677,female,5,lower,no
890,1,21.739999999999995,1768.463,female,5,lower,no
891,1,28.727000000000004,1773.172,female,5,lower,no
892,1,20.168000000000006,1805.914,male,5,lower,no
893,1,24.641999999999996,1768.085,male,5,upper,no
894,1,10.738999999999997,1771.485,male,5,upper,no
895,1,10.600000000000001,1795.737,female,5,lower,no
896,1,21.129000000000005,1800.301,male,5,upper,no
897,1,3.097999999999999,1781.517,male,5,lower,yes
898,1,26.620999999999995,1809.854,male,5,lower,yes
899,0,14.900999999999996,1821.574,female,5,lower,yes
900,0,22.971999999999994,1821.859,male,5,upper,yes
901,1,17.703999999999994,1775.151,female,5,lower,no
902,1,27.982,1782.278,female,5,lower,no
903,1,1.814,1784.539,female,5,upper,no
904,0,30.0,1765.235,male,5,lower,yes
905,1,17.555999999999997,1804.586,female,5,upper,no
906,1,27.834000000000003,1763.11,female,5,lower,yes
907,0,30.0,1803.502,female,5,lower,no
908,1,2.145000000000003,1812.775,male,5,lower,yes
909,1,11.372,1763.877,male,5,lower,no
910,1,19.168999999999997,1781.591,male,5,lower,no
911,0,23.546999999999997,1821.284,male,5,lower,yes
912,1,22.742000000000004,1796.517,female,5,upper,no
913,1,13.173000000000002,1778.152,male,5,lower,yes
914,1,13.179000000000002,1814.313,female,5,lower,no
915,0,17.89,1826.94,male,5,lower,no
916,0,5.216999999999999,1839.614,male,5,lower,no
917,1,21.587000000000003,1764.747,female,5,lower,no
918,1,6.9879999999999995,1826.905,female,5,lower,no
919,1,25.836,1818.215,male,5,lower,yes
920,1,22.659999999999997,1772.271,male,5,lower,no
921,1,26.623999999999995,1805.558,male,5,lower,no
922,1,17.682000000000002,1774.341,male,5,upper,yes
923,1,9.337000000000003,1764.775,female,5,lower,no
924,1,0.6450000000000031,1774.546,male,5,upper,no
925,1,9.493000000000002,1777.426,female,5,lower,no
926,0,0.45300000000000296,1773.851,male,5,lower,no
927,0,30.0,1778.125,female,5,lower,no
928,1,12.423000000000002,1769.251,female,5,lower,yes
929,1,19.915999999999997,1798.617,male,5,lower,no
930,0,30.0,1800.969,male,5,lower,no
931,1,29.283,1806.752,female,5,lower,no
932,1,7.3629999999999995,1811.17,male,5,lower,no
933,0,30.0,1813.073,female,5,lower,no
934,1,16.647999999999996,1822.765,female,5,lower,yes
935,0,13.817,1831.014,male,5,lower,yes
936,0,13.792000000000002,1831.039,female,5,lower,yes
937,1,28.781999999999996,1775.107,female,5,upper,no
938,1,6.338999999999999,1797.15,female,5,lower,no
939,0,25.504000000000005,1819.326,male,5,lower,yes
940,0,30.0,1809.851,female,5,lower,yes
941,1,19.921999999999997,1770.133,female,5,lower,no
942,0,11.018,1780.813,male,5,upper,no
943,0,4.381999999999998,1783.45,female,5,upper,no
944,0,9.402999999999999,1791.584,male,5,lower,no
945,0,11.177,1809.654,male,5,lower,no
946,0,16.433999999999997,1828.397,male,5,upper,no
947,0,28.986999999999995,1779.844,female,5,upper,yes
948,0,21.22,1823.611,male,5,lower,no
949,1,10.067999999999998,1831.685,female,5,lower,yes
950,0,7.573999999999998,1837.257,female,5,lower,yes
951,1,29.039,1776.674,female,5,lower,no
952,1,0.37599999999999767,1780.331,male,5,upper,no
953,0,30.0,1802.204,female,5,lower,no
954,0,30.0,1812.786,female,5,lower,yes
955,1,1.7860000000000014,1829.125,male,5,lower,yes
956,0,1.8059999999999974,1843.025,male,5,lower,yes
957,1,14.733999999999995,1798.059,male,5,lower,no
958,1,15.780000000000001,1771.633,female,5,lower,yes
959,0,23.435000000000002,1807.398,female,5,lower,no
960,1,7.5660000000000025,1795.025,male,5,lower,yes
961,0,26.361000000000004,1818.626,male,5,upper,no
962,0,1.8470000000000013,1787.318,female,5,lower,no
963,0,0.41799999999999926,1798.938,male,5,upper,yes
964,1,5.098999999999997,1788.764,male,5,lower,yes
965,0,24.048000000000002,1820.783,male,5,lower,no
966,1,28.477999999999994,1783.272,female,5,lower,no
967,1,7.253999999999998,1774.962,female,5,lower,yes
968,1,1.740000000000002,1791.726,male,5,upper,yes
969,0,20.950999999999993,1823.88,male,5,lower,no
970,0,2.9140000000000015,1828.474,female,5,lower,no
971,1,24.510999999999996,1794.845,female,5,lower,yes
972,1,10.465000000000003,1834.283,male,5,lower,no
973,1,22.183000000000007,1821.952,male,5,lower,yes
974,0,17.629999999999995,1827.201,female,5,lower,yes
975,1,0.6689999999999969,1794.623,female,5,lower,yes
976,0,21.833,1822.998,female,5,lower,no
977,1,22.745000000000005,1785.878,male,5,lower,yes
978,1,5.350999999999999,1787.778,female,5,lower,yes
979,0,14.850999999999999,1829.979,male,5,lower,yes
980,1,28.849999999999994,1782.888,male,5,lower,no
981,1,18.251999999999995,1806.71,female,5,lower,yes
982,0,13.688000000000002,1831.143,male,5,upper,no
983,0,11.218000000000004,1833.613,male,5,lower,no
984,0,2.835000000000001,1841.996,female,5,lower,no
985,1,11.631999999999998,1817.407,female,5,lower,yes
986,0,5.244,1839.587,female,5,upper,yes
987,0,10.905999999999999,1788.925,female,5,upper,no
988,1,0.7000000000000028,1791.384,female,5,lower,no
989,1,20.552000000000007,1822.45,female,5,lower,yes
990,0,13.526000000000003,1831.305,female,5,lower,yes
991,1,10.317999999999998,1778.771,female,5,upper,no
992,0,30.0,1788.616,male,5,lower,no
993,1,4.341000000000001,1814.004,male,5,lower,yes
994,0,1.0309999999999988,1828.799,female,5,lower,yes
995,0,0.30799999999999983,1837.522,male,5,lower,yes
996,0,2.7150000000000034,1764.235,female,5,lower,no
997,1,10.838000000000001,1819.661,male,5,upper,no
998,0,4.887999999999998,1789.407,female,5,lower,no
999,1,10.381,1790.724,male,5,lower,no
1000,1,17.354,1774.612,female,5,upper,no
1001,1,22.444000000000003,1777.711,female,5,upper,no
1002,1,29.995000000000005,1783.704,male,5,lower,no
1003,1,20.836,1781.166,female,5,lower,yes
1004,0,4.055999999999997,1767.775,male,5,upper,yes
1005,1,23.194000000000003,1805.062,female,5,upper,yes
1006,1,9.072000000000003,1831.767,male,5,lower,no
1007,0,6.277000000000001,1838.554,female,5,upper,yes
1008,1,4.527000000000001,1763.595,female,5,lower,yes
1009,1,28.093999999999994,1812.635,male,5,lower,no
1010,1,3.3029999999999973,1821.347,female,5,lower,yes
1011,1,27.552000000000007,1784.893,male,5,upper,yes
1012,1,16.179000000000002,1787.165,female,5,upper,yes
1013,1,8.018,1798.04,female,5,lower,no
1014,1,4.648000000000003,1798.683,male,5,lower,yes
1015,1,16.308000000000007,1793.999,female,5,lower,yes
1016,1,10.709000000000003,1763.228,male,5,lower,no
1017,1,2.9990000000000023,1816.129,female,5,lower,yes
1018,1,25.510000000000005,1807.852,male,5,lower,yes
1019,1,12.366,1819.502,male,5,lower,no
1020,0,20.248000000000005,1824.583,male,5,lower,no
1021,1,5.969999999999999,1818.012,male,5,lower,yes
1022,0,16.022999999999996,1828.808,female,5,lower,yes
1023,1,29.900999999999996,1768.101,female,5,lower,no
1024,0,19.703000000000003,1769.812,male,5,lower,yes
1025,1,7.4510000000000005,1800.912,female,5,lower,no
1026,1,27.555000000000007,1804.389,female,5,lower,no
1027,0,23.629000000000005,1821.202,male,5,lower,no
1028,0,26.843000000000004,1817.988,female,5,lower,yes
1029,0,11.201999999999998,1818.546,male,5,lower,yes
1030,0,23.355000000000004,1821.476,male,5,lower,yes
1031,1,16.709999999999994,1822.363,female,5,lower,yes
1032,0,11.999000000000002,1800.832,female,5,lower,yes
1033,0,30.0,1776.115,male,5,lower,no
1034,1,28.322000000000003,1776.791,female,5,lower,yes
1035,0,29.189999999999998,1815.641,male,5,lower,yes
1036,0,28.233999999999995,1816.597,female,5,lower,yes
1037,1,19.757999999999996,1824.301,female,5,upper,yes
1038,0,22.75,1822.081,male,5,lower,yes
1039,0,19.248000000000005,1825.582,female,5,lower,yes
1040,0,7.045999999999999,1816.786,female,5,lower,yes
1041,1,3.3359999999999985,1765.771,male,5,lower,no
1042,1,14.646,1768.23,female,5,lower,no
1043,0,1.061,1778.327,male,5,lower,no
1044,1,19.180000000000007,1792.966,male,5,upper,no
1045,1,6.969000000000001,1794.686,male,5,lower,no
1046,1,3.094999999999999,1797.172,female,5,lower,no
1047,0,30.0,1800.315,male,5,lower,no
1048,1,17.564999999999998,1772.687,male,5,upper,yes
1049,1,18.087999999999994,1810.133,female,5,upper,no
1050,0,8.000999999999998,1836.83,male,5,lower,no
1051,1,23.834000000000003,1819.789,male,5,lower,yes
1052,0,30.0,1813.774,female,5,lower,no
1053,1,1.466000000000001,1765.81,male,5,lower,yes
1054,1,2.2790000000000035,1777.552,female,5,lower,yes
1055,1,15.744,1803.439,female,5,lower,no
1056,1,19.915999999999997,1810.99,female,5,lower,no
1057,1,23.492000000000004,1781.719,male,5,lower,yes
1058,1,16.945999999999998,1776.345,female,5,lower,yes
1059,0,30.0,1813.599,female,5,lower,no
1060,1,25.254999999999995,1816.698,male,5,lower,no
1061,1,22.873000000000005,1803.094,female,5,lower,yes
1062,0,18.965999999999994,1822.47,female,5,lower,no
1063,1,28.037000000000006,1811.978,male,5,lower,no
1064,1,27.028999999999996,1791.157,female,5,lower,yes
1065,0,24.611999999999995,1820.219,female,5,lower,no
1066,0,17.156999999999996,1827.674,female,5,lower,no
1067,0,1.3729999999999976,1840.457,male,5,lower,yes
